UF;MUNICIPIO;TIPO;QUANTIDADE
PI;MONSENHOR HIPOLITO;CAMINHAO TRATOR;1
PI;MONSENHOR HIPOLITO;CAMINHONETE;263
PI;MONSENHOR HIPOLITO;CAMIONETA;12
PI;MONSENHOR HIPOLITO;CHASSI PLATAF;0
PI;MONSENHOR HIPOLITO;CICLOMOTOR;0
PI;MONSENHOR HIPOLITO;MICRO-ONIBUS;12
PI;MONSENHOR HIPOLITO;MOTOCICLETA;482
PI;MONSENHOR HIPOLITO;MOTONETA;48
PI;MONSENHOR HIPOLITO;ONIBUS;7
PI;MONSENHOR HIPOLITO;QUADRICICLO;0
PI;MONSENHOR HIPOLITO;REBOQUE;20
PI;MONSENHOR HIPOLITO;SEMI-REBOQUE;1
PI;MONSENHOR HIPOLITO;SIDE-CAR;0
PI;MONSENHOR HIPOLITO;OUTROS;0
PI;MONSENHOR HIPOLITO;TRATOR ESTEI;0
PI;MONSENHOR HIPOLITO;TRATOR RODAS;0
PI;MONSENHOR HIPOLITO;TRICICLO;0
PI;MONSENHOR HIPOLITO;UTILITARIO;2
PI;MONTE ALEGRE DO PIAUI;AUTOMOVEL;333
PI;MONTE ALEGRE DO PIAUI;BONDE;0
PI;MONTE ALEGRE DO PIAUI;CAMINHAO;33
PI;MONTE ALEGRE DO PIAUI;CAMINHAO TRATOR;13
PI;MONTE ALEGRE DO PIAUI;CAMINHONETE;127
PI;MONTE ALEGRE DO PIAUI;CAMIONETA;18
PI;MONTE ALEGRE DO PIAUI;CHASSI PLATAF;0
PI;MONTE ALEGRE DO PIAUI;CICLOMOTOR;1
PI;MONTE ALEGRE DO PIAUI;MICRO-ONIBUS;7
PI;MONTE ALEGRE DO PIAUI;MOTOCICLETA;709
PI;MONTE ALEGRE DO PIAUI;MOTONETA;129
PI;MONTE ALEGRE DO PIAUI;ONIBUS;13
PI;MONTE ALEGRE DO PIAUI;QUADRICICLO;0
PI;MONTE ALEGRE DO PIAUI;REBOQUE;18
PI;MONTE ALEGRE DO PIAUI;SEMI-REBOQUE;23
PI;MONTE ALEGRE DO PIAUI;SIDE-CAR;0
PI;MONTE ALEGRE DO PIAUI;OUTROS;0
PI;MONTE ALEGRE DO PIAUI;TRATOR ESTEI;0
PI;MONTE ALEGRE DO PIAUI;TRATOR RODAS;0
PI;MONTE ALEGRE DO PIAUI;TRICICLO;0
PI;MONTE ALEGRE DO PIAUI;UTILITARIO;6
PI;MORRO CABECA NO TEMPO;AUTOMOVEL;35
PI;MORRO CABECA NO TEMPO;BONDE;0
PI;MORRO CABECA NO TEMPO;CAMINHAO;9
PI;MORRO CABECA NO TEMPO;CAMINHAO TRATOR;1
PI;MORRO CABECA NO TEMPO;CAMINHONETE;40
PI;MORRO CABECA NO TEMPO;CAMIONETA;3
PI;MORRO CABECA NO TEMPO;CHASSI PLATAF;0
PI;MORRO CABECA NO TEMPO;CICLOMOTOR;0
PI;MORRO CABECA NO TEMPO;MICRO-ONIBUS;1
PI;MORRO CABECA NO TEMPO;MOTOCICLETA;165
PI;MORRO CABECA NO TEMPO;MOTONETA;15
PI;MORRO CABECA NO TEMPO;ONIBUS;4
PI;MORRO CABECA NO TEMPO;QUADRICICLO;0
PI;MORRO CABECA NO TEMPO;REBOQUE;1
PI;MORRO CABECA NO TEMPO;SEMI-REBOQUE;0
PI;MORRO CABECA NO TEMPO;SIDE-CAR;0
PI;MORRO CABECA NO TEMPO;OUTROS;0
PI;MORRO CABECA NO TEMPO;TRATOR ESTEI;0
PI;MORRO CABECA NO TEMPO;TRATOR RODAS;0
PI;MORRO CABECA NO TEMPO;TRICICLO;0
PI;MORRO CABECA NO TEMPO;UTILITARIO;0
PI;MORRO DO CHAPEU DO PIAUI;AUTOMOVEL;210
PI;MORRO DO CHAPEU DO PIAUI;BONDE;0
PI;MORRO DO CHAPEU DO PIAUI;CAMINHAO;7
PI;MORRO DO CHAPEU DO PIAUI;CAMINHAO TRATOR;0
PI;MORRO DO CHAPEU DO PIAUI;CAMINHONETE;74
PI;MORRO DO CHAPEU DO PIAUI;CAMIONETA;5
PI;MORRO DO CHAPEU DO PIAUI;CHASSI PLATAF;0
PI;MORRO DO CHAPEU DO PIAUI;CICLOMOTOR;1
PI;MORRO DO CHAPEU DO PIAUI;MICRO-ONIBUS;9
PI;MORRO DO CHAPEU DO PIAUI;MOTOCICLETA;511
PI;MORRO DO CHAPEU DO PIAUI;MOTONETA;70
PI;MORRO DO CHAPEU DO PIAUI;ONIBUS;12
PI;MORRO DO CHAPEU DO PIAUI;QUADRICICLO;0
PI;MORRO DO CHAPEU DO PIAUI;REBOQUE;0
PI;MORRO DO CHAPEU DO PIAUI;SEMI-REBOQUE;0
PI;MORRO DO CHAPEU DO PIAUI;SIDE-CAR;0
PI;MORRO DO CHAPEU DO PIAUI;OUTROS;0
PI;MORRO DO CHAPEU DO PIAUI;TRATOR ESTEI;0
PI;MORRO DO CHAPEU DO PIAUI;TRATOR RODAS;2
PI;MORRO DO CHAPEU DO PIAUI;TRICICLO;0
PI;MORRO DO CHAPEU DO PIAUI;UTILITARIO;0
PI;MURICI DOS PORTELAS;AUTOMOVEL;153
PI;MURICI DOS PORTELAS;BONDE;0
PI;MURICI DOS PORTELAS;CAMINHAO;13
PI;MURICI DOS PORTELAS;CAMINHAO TRATOR;0
PI;MURICI DOS PORTELAS;CAMINHONETE;56
PI;MURICI DOS PORTELAS;CAMIONETA;3
PI;MURICI DOS PORTELAS;CHASSI PLATAF;0
PI;MURICI DOS PORTELAS;CICLOMOTOR;0
PI;MURICI DOS PORTELAS;MICRO-ONIBUS;2
PI;MURICI DOS PORTELAS;MOTOCICLETA;530
PI;MURICI DOS PORTELAS;MOTONETA;31
PI;MURICI DOS PORTELAS;ONIBUS;10
PI;MURICI DOS PORTELAS;QUADRICICLO;0
PI;MURICI DOS PORTELAS;REBOQUE;3
PI;MURICI DOS PORTELAS;SEMI-REBOQUE;0
PI;MURICI DOS PORTELAS;SIDE-CAR;0
PI;MURICI DOS PORTELAS;OUTROS;0
PI;MURICI DOS PORTELAS;TRATOR ESTEI;0
PI;MURICI DOS PORTELAS;TRATOR RODAS;1
PI;MURICI DOS PORTELAS;TRICICLO;1
PI;MURICI DOS PORTELAS;UTILITARIO;1
PI;NAZARE DO PIAUI;AUTOMOVEL;264
PI;NAZARE DO PIAUI;BONDE;0
PI;NAZARE DO PIAUI;CAMINHAO;30
PI;NAZARE DO PIAUI;CAMINHAO TRATOR;0
PI;NAZARE DO PIAUI;CAMINHONETE;113
PI;NAZARE DO PIAUI;CAMIONETA;9
PI;NAZARE DO PIAUI;CHASSI PLATAF;0
PI;NAZARE DO PIAUI;CICLOMOTOR;1
PI;NAZARE DO PIAUI;MICRO-ONIBUS;12
PI;NAZARE DO PIAUI;MOTOCICLETA;925
PI;NAZARE DO PIAUI;MOTONETA;41
PI;NAZARE DO PIAUI;ONIBUS;11
PI;NAZARE DO PIAUI;QUADRICICLO;0
PI;NAZARE DO PIAUI;REBOQUE;10
PI;NAZARE DO PIAUI;SEMI-REBOQUE;0
PI;NAZARE DO PIAUI;SIDE-CAR;0
PI;NAZARE DO PIAUI;OUTROS;0
PI;NAZARE DO PIAUI;TRATOR ESTEI;0
PI;NAZARE DO PIAUI;TRATOR RODAS;0
PI;NAZARE DO PIAUI;TRICICLO;0
PI;NAZARE DO PIAUI;UTILITARIO;2
PI;NAZARIA;AUTOMOVEL;253
PI;NAZARIA;BONDE;0
PI;NAZARIA;CAMINHAO;27
PI;NAZARIA;CAMINHAO TRATOR;1
PI;NAZARIA;CAMINHONETE;80
PI;NAZARIA;CAMIONETA;6
PI;NAZARIA;CHASSI PLATAF;0
PI;NAZARIA;CICLOMOTOR;28
PI;NAZARIA;MICRO-ONIBUS;0
PI;NAZARIA;MOTOCICLETA;578
PI;NAZARIA;MOTONETA;27
PI;NAZARIA;ONIBUS;11
PI;NAZARIA;QUADRICICLO;0
PI;NAZARIA;REBOQUE;4
PI;NAZARIA;SEMI-REBOQUE;4
PI;NAZARIA;SIDE-CAR;0
PI;NAZARIA;OUTROS;0
PI;NAZARIA;TRATOR ESTEI;0
PI;NAZARIA;TRATOR RODAS;0
PI;NAZARIA;TRICICLO;1
PI;NAZARIA;UTILITARIO;3
PI;NOSSA SENHORA DE NAZARE;AUTOMOVEL;273
PI;NOSSA SENHORA DE NAZARE;BONDE;0
PI;NOSSA SENHORA DE NAZARE;CAMINHAO;20
PI;NOSSA SENHORA DE NAZARE;CAMINHAO TRATOR;0
PI;NOSSA SENHORA DE NAZARE;CAMINHONETE;57
PI;NOSSA SENHORA DE NAZARE;CAMIONETA;5
PI;NOSSA SENHORA DE NAZARE;CHASSI PLATAF;0
PI;NOSSA SENHORA DE NAZARE;CICLOMOTOR;1
PI;NOSSA SENHORA DE NAZARE;MICRO-ONIBUS;7
PI;NOSSA SENHORA DE NAZARE;MOTOCICLETA;569
PI;NOSSA SENHORA DE NAZARE;MOTONETA;122
PI;NOSSA SENHORA DE NAZARE;ONIBUS;15
PI;NOSSA SENHORA DE NAZARE;QUADRICICLO;0
PI;NOSSA SENHORA DE NAZARE;REBOQUE;2
PI;NOSSA SENHORA DE NAZARE;SEMI-REBOQUE;0
PI;NOSSA SENHORA DE NAZARE;SIDE-CAR;0
PI;NOSSA SENHORA DE NAZARE;OUTROS;0
PI;NOSSA SENHORA DE NAZARE;TRATOR ESTEI;0
PI;NOSSA SENHORA DE NAZARE;TRATOR RODAS;0
PI;NOSSA SENHORA DE NAZARE;TRICICLO;0
PI;NOSSA SENHORA DE NAZARE;UTILITARIO;0
PI;NOSSA SENHORA DOS REMEDIOS;AUTOMOVEL;172
PI;NOSSA SENHORA DOS REMEDIOS;BONDE;0
PI;NOSSA SENHORA DOS REMEDIOS;CAMINHAO;15
PI;NOSSA SENHORA DOS REMEDIOS;CAMINHAO TRATOR;0
PI;NOSSA SENHORA DOS REMEDIOS;CAMINHONETE;57
PI;NOSSA SENHORA DOS REMEDIOS;CAMIONETA;6
PI;NOSSA SENHORA DOS REMEDIOS;CHASSI PLATAF;0
PI;NOSSA SENHORA DOS REMEDIOS;CICLOMOTOR;0
PI;NOSSA SENHORA DOS REMEDIOS;MICRO-ONIBUS;5
PI;NOSSA SENHORA DOS REMEDIOS;MOTOCICLETA;941
PI;NOSSA SENHORA DOS REMEDIOS;MOTONETA;107
PI;NOSSA SENHORA DOS REMEDIOS;ONIBUS;6
PI;NOSSA SENHORA DOS REMEDIOS;QUADRICICLO;0
PI;NOSSA SENHORA DOS REMEDIOS;REBOQUE;0
PI;NOSSA SENHORA DOS REMEDIOS;SEMI-REBOQUE;0
PI;NOSSA SENHORA DOS REMEDIOS;SIDE-CAR;0
PI;NOSSA SENHORA DOS REMEDIOS;OUTROS;0
PI;NOSSA SENHORA DOS REMEDIOS;TRATOR ESTEI;0
PI;NOSSA SENHORA DOS REMEDIOS;TRATOR RODAS;1
PI;NOSSA SENHORA DOS REMEDIOS;TRICICLO;0
PI;NOSSA SENHORA DOS REMEDIOS;UTILITARIO;0
PI;NOVA SANTA RITA;AUTOMOVEL;178
PI;NOVA SANTA RITA;BONDE;0
PI;NOVA SANTA RITA;CAMINHAO;3
PI;NOVA SANTA RITA;CAMINHAO TRATOR;0
PI;NOVA SANTA RITA;CAMINHONETE;84
PI;NOVA SANTA RITA;CAMIONETA;2
PI;NOVA SANTA RITA;CHASSI PLATAF;0
PI;NOVA SANTA RITA;CICLOMOTOR;0
PI;NOVA SANTA RITA;MICRO-ONIBUS;5
PI;NOVA SANTA RITA;MOTOCICLETA;500
PI;NOVA SANTA RITA;MOTONETA;19
PI;NOVA SANTA RITA;ONIBUS;6
PI;NOVA SANTA RITA;QUADRICICLO;0
PI;NOVA SANTA RITA;REBOQUE;1
PI;NOVA SANTA RITA;SEMI-REBOQUE;0
PI;NOVA SANTA RITA;SIDE-CAR;0
PI;NOVA SANTA RITA;OUTROS;0
PI;NOVA SANTA RITA;TRATOR ESTEI;0
PI;NOVA SANTA RITA;TRATOR RODAS;0
PI;NOVA SANTA RITA;TRICICLO;0
PI;NOVA SANTA RITA;UTILITARIO;0
PI;NOVO ORIENTE DO PIAUI;AUTOMOVEL;344
PI;NOVO ORIENTE DO PIAUI;BONDE;0
PI;NOVO ORIENTE DO PIAUI;CAMINHAO;21
PI;NOVO ORIENTE DO PIAUI;CAMINHAO TRATOR;0
PI;NOVO ORIENTE DO PIAUI;CAMINHONETE;94
PI;NOVO ORIENTE DO PIAUI;CAMIONETA;16
PI;NOVO ORIENTE DO PIAUI;CHASSI PLATAF;0
PI;NOVO ORIENTE DO PIAUI;CICLOMOTOR;0
PI;NOVO ORIENTE DO PIAUI;MICRO-ONIBUS;7
PI;NOVO ORIENTE DO PIAUI;MOTOCICLETA;861
PI;NOVO ORIENTE DO PIAUI;MOTONETA;170
PI;NOVO ORIENTE DO PIAUI;ONIBUS;13
PI;NOVO ORIENTE DO PIAUI;QUADRICICLO;0
PI;NOVO ORIENTE DO PIAUI;REBOQUE;4
PI;NOVO ORIENTE DO PIAUI;SEMI-REBOQUE;0
PI;NOVO ORIENTE DO PIAUI;SIDE-CAR;0
PI;NOVO ORIENTE DO PIAUI;OUTROS;0
PI;NOVO ORIENTE DO PIAUI;TRATOR ESTEI;0
PI;NOVO ORIENTE DO PIAUI;TRATOR RODAS;0
PI;NOVO ORIENTE DO PIAUI;TRICICLO;0
PI;NOVO ORIENTE DO PIAUI;UTILITARIO;2
PI;NOVO SANTO ANTONIO;AUTOMOVEL;127
PI;NOVO SANTO ANTONIO;BONDE;0
PI;NOVO SANTO ANTONIO;CAMINHAO;14
PI;NOVO SANTO ANTONIO;CAMINHAO TRATOR;0
PI;NOVO SANTO ANTONIO;CAMINHONETE;61
PI;NOVO SANTO ANTONIO;CAMIONETA;1
PI;NOVO SANTO ANTONIO;CHASSI PLATAF;0
PI;NOVO SANTO ANTONIO;CICLOMOTOR;1
PI;NOVO SANTO ANTONIO;MICRO-ONIBUS;1
PI;NOVO SANTO ANTONIO;MOTOCICLETA;404
PI;NOVO SANTO ANTONIO;MOTONETA;16
PI;NOVO SANTO ANTONIO;ONIBUS;4
PI;NOVO SANTO ANTONIO;QUADRICICLO;0
PI;NOVO SANTO ANTONIO;REBOQUE;2
PI;NOVO SANTO ANTONIO;SEMI-REBOQUE;0
PI;NOVO SANTO ANTONIO;SIDE-CAR;0
PI;NOVO SANTO ANTONIO;OUTROS;0
PI;NOVO SANTO ANTONIO;TRATOR ESTEI;0
PI;NOVO SANTO ANTONIO;TRATOR RODAS;1
PI;NOVO SANTO ANTONIO;TRICICLO;1
PI;NOVO SANTO ANTONIO;UTILITARIO;0
PI;OEIRAS;AUTOMOVEL;3009
PI;OEIRAS;BONDE;0
PI;OEIRAS;CAMINHAO;386
PI;OEIRAS;CAMINHAO TRATOR;132
PI;OEIRAS;CAMINHONETE;1111
PI;OEIRAS;CAMIONETA;132
PI;OEIRAS;CHASSI PLATAF;0
PI;OEIRAS;CICLOMOTOR;50
PI;OEIRAS;MICRO-ONIBUS;101
PI;OEIRAS;MOTOCICLETA;8949
PI;OEIRAS;MOTONETA;1672
PI;OEIRAS;ONIBUS;61
PI;OEIRAS;QUADRICICLO;0
PI;OEIRAS;REBOQUE;154
PI;OEIRAS;SEMI-REBOQUE;246
PI;OEIRAS;SIDE-CAR;0
PI;OEIRAS;OUTROS;0
PI;OEIRAS;TRATOR ESTEI;0
PI;OEIRAS;TRATOR RODAS;1
PI;OEIRAS;TRICICLO;7
PI;OEIRAS;UTILITARIO;78
PI;OLHO D'AGUA DO PIAUI;AUTOMOVEL;107
PI;OLHO D'AGUA DO PIAUI;BONDE;0
PI;OLHO D'AGUA DO PIAUI;CAMINHAO;7
PI;OLHO D'AGUA DO PIAUI;CAMINHAO TRATOR;0
PI;OLHO D'AGUA DO PIAUI;CAMINHONETE;31
PI;OLHO D'AGUA DO PIAUI;CAMIONETA;2
PI;OLHO D'AGUA DO PIAUI;CHASSI PLATAF;0
PI;OLHO D'AGUA DO PIAUI;CICLOMOTOR;2
PI;OLHO D'AGUA DO PIAUI;MICRO-ONIBUS;2
PI;OLHO D'AGUA DO PIAUI;MOTOCICLETA;517
PI;OLHO D'AGUA DO PIAUI;MOTONETA;93
PI;OLHO D'AGUA DO PIAUI;ONIBUS;3
PI;OLHO D'AGUA DO PIAUI;QUADRICICLO;0
PI;OLHO D'AGUA DO PIAUI;REBOQUE;0
PI;OLHO D'AGUA DO PIAUI;SEMI-REBOQUE;0
PI;OLHO D'AGUA DO PIAUI;SIDE-CAR;0
PI;OLHO D'AGUA DO PIAUI;OUTROS;0
PI;OLHO D'AGUA DO PIAUI;TRATOR ESTEI;0
PI;OLHO D'AGUA DO PIAUI;TRATOR RODAS;1
PI;OLHO D'AGUA DO PIAUI;TRICICLO;0
PI;OLHO D'AGUA DO PIAUI;UTILITARIO;1
PI;PADRE MARCOS;AUTOMOVEL;527
PI;PADRE MARCOS;BONDE;0
PI;PADRE MARCOS;CAMINHAO;113
PI;PADRE MARCOS;CAMINHAO TRATOR;2
PI;PADRE MARCOS;CAMINHONETE;262
PI;PADRE MARCOS;CAMIONETA;30
PI;PADRE MARCOS;CHASSI PLATAF;0
PI;PADRE MARCOS;CICLOMOTOR;0
PI;PADRE MARCOS;MICRO-ONIBUS;19
PI;PADRE MARCOS;MOTOCICLETA;660
PI;PADRE MARCOS;MOTONETA;82
PI;PADRE MARCOS;ONIBUS;6
PI;PADRE MARCOS;QUADRICICLO;0
PI;PADRE MARCOS;REBOQUE;22
PI;PADRE MARCOS;SEMI-REBOQUE;4
PI;PADRE MARCOS;SIDE-CAR;0
PI;PADRE MARCOS;OUTROS;0
PI;PADRE MARCOS;TRATOR ESTEI;0
PI;PADRE MARCOS;TRATOR RODAS;0
PI;PADRE MARCOS;TRICICLO;0
PI;PADRE MARCOS;UTILITARIO;5
PI;PAES LANDIM;AUTOMOVEL;175
PI;PAES LANDIM;BONDE;0
PI;PAES LANDIM;CAMINHAO;10
PI;PAES LANDIM;CAMINHAO TRATOR;0
PI;PAES LANDIM;CAMINHONETE;69
PI;PAES LANDIM;CAMIONETA;7
PI;PAES LANDIM;CHASSI PLATAF;0
PI;PAES LANDIM;CICLOMOTOR;1
PI;PAES LANDIM;MICRO-ONIBUS;12
PI;PAES LANDIM;MOTOCICLETA;361
PI;PAES LANDIM;MOTONETA;51
PI;PAES LANDIM;ONIBUS;3
PI;PAES LANDIM;QUADRICICLO;0
PI;PAES LANDIM;REBOQUE;0
PI;PAES LANDIM;SEMI-REBOQUE;0
PI;PAES LANDIM;SIDE-CAR;0
PI;PAES LANDIM;OUTROS;0
PI;PAES LANDIM;TRATOR ESTEI;0
PI;PAES LANDIM;TRATOR RODAS;1
PI;PAES LANDIM;TRICICLO;0
PI;PAES LANDIM;UTILITARIO;0
PI;PAJEU DO PIAUI;AUTOMOVEL;114
PI;PAJEU DO PIAUI;BONDE;0
PI;PAJEU DO PIAUI;CAMINHAO;14
PI;PAJEU DO PIAUI;CAMINHAO TRATOR;0
PI;PAJEU DO PIAUI;CAMINHONETE;74
PI;PAJEU DO PIAUI;CAMIONETA;10
PI;PAJEU DO PIAUI;CHASSI PLATAF;0
PI;PAJEU DO PIAUI;CICLOMOTOR;0
PI;PAJEU DO PIAUI;MICRO-ONIBUS;8
PI;PAJEU DO PIAUI;MOTOCICLETA;208
PI;PAJEU DO PIAUI;MOTONETA;29
PI;PAJEU DO PIAUI;ONIBUS;3
PI;PAJEU DO PIAUI;QUADRICICLO;0
PI;PAJEU DO PIAUI;REBOQUE;1
PI;PAJEU DO PIAUI;SEMI-REBOQUE;0
PI;PAJEU DO PIAUI;SIDE-CAR;0
PI;PAJEU DO PIAUI;OUTROS;0
PI;PAJEU DO PIAUI;TRATOR ESTEI;0
PI;PAJEU DO PIAUI;TRATOR RODAS;0
PI;PAJEU DO PIAUI;TRICICLO;0
PI;PAJEU DO PIAUI;UTILITARIO;0
PI;PALMEIRA DO PIAUI;AUTOMOVEL;305
PI;PALMEIRA DO PIAUI;BONDE;0
PI;PALMEIRA DO PIAUI;CAMINHAO;47
PI;PALMEIRA DO PIAUI;CAMINHAO TRATOR;2
PI;PALMEIRA DO PIAUI;CAMINHONETE;167
PI;PALMEIRA DO PIAUI;CAMIONETA;13
PI;PALMEIRA DO PIAUI;CHASSI PLATAF;0
PI;PALMEIRA DO PIAUI;CICLOMOTOR;1
PI;PALMEIRA DO PIAUI;MICRO-ONIBUS;4
PI;PALMEIRA DO PIAUI;MOTOCICLETA;588
PI;PALMEIRA DO PIAUI;MOTONETA;72
PI;PALMEIRA DO PIAUI;ONIBUS;6
PI;PALMEIRA DO PIAUI;QUADRICICLO;0
PI;PALMEIRA DO PIAUI;REBOQUE;4
PI;PALMEIRA DO PIAUI;SEMI-REBOQUE;4
PI;PALMEIRA DO PIAUI;SIDE-CAR;0
PI;PALMEIRA DO PIAUI;OUTROS;0
PI;PALMEIRA DO PIAUI;TRATOR ESTEI;0
PI;PALMEIRA DO PIAUI;TRATOR RODAS;0
PI;PALMEIRA DO PIAUI;TRICICLO;0
PI;PALMEIRA DO PIAUI;UTILITARIO;1
PI;PALMEIRAIS;AUTOMOVEL;324
PI;PALMEIRAIS;BONDE;0
PI;PALMEIRAIS;CAMINHAO;24
PI;PALMEIRAIS;CAMINHAO TRATOR;0
PI;PALMEIRAIS;CAMINHONETE;106
PI;PALMEIRAIS;CAMIONETA;12
PI;PALMEIRAIS;CHASSI PLATAF;0
PI;PALMEIRAIS;CICLOMOTOR;7
PI;PALMEIRAIS;MICRO-ONIBUS;3
PI;PALMEIRAIS;MOTOCICLETA;1134
PI;PALMEIRAIS;MOTONETA;96
PI;PALMEIRAIS;ONIBUS;14
PI;PALMEIRAIS;QUADRICICLO;0
PI;PALMEIRAIS;REBOQUE;3
PI;PALMEIRAIS;SEMI-REBOQUE;2
PI;PALMEIRAIS;SIDE-CAR;0
PI;PALMEIRAIS;OUTROS;1
PI;PALMEIRAIS;TRATOR ESTEI;0
PI;PALMEIRAIS;TRATOR RODAS;0
PI;PALMEIRAIS;TRICICLO;1
PI;PALMEIRAIS;UTILITARIO;1
PI;PAQUETA;AUTOMOVEL;183
PI;PAQUETA;BONDE;0
PI;PAQUETA;CAMINHAO;25
PI;PAQUETA;CAMINHAO TRATOR;1
PI;PAQUETA;CAMINHONETE;57
PI;PAQUETA;CAMIONETA;7
PI;PAQUETA;CHASSI PLATAF;0
PI;PAQUETA;CICLOMOTOR;0
PI;PAQUETA;MICRO-ONIBUS;6
PI;PAQUETA;MOTOCICLETA;390
PI;PAQUETA;MOTONETA;28
PI;PAQUETA;ONIBUS;7
PI;PAQUETA;QUADRICICLO;0
PI;PAQUETA;REBOQUE;0
PI;PAQUETA;SEMI-REBOQUE;2
PI;PAQUETA;SIDE-CAR;0
PI;PAQUETA;OUTROS;0
PI;PAQUETA;TRATOR ESTEI;0
PI;PAQUETA;TRATOR RODAS;0
PI;PAQUETA;TRICICLO;0
PI;PAQUETA;UTILITARIO;1
PI;PARNAGUA;AUTOMOVEL;167
PI;PARNAGUA;BONDE;0
PI;PARNAGUA;CAMINHAO;26
PI;PARNAGUA;CAMINHAO TRATOR;1
PI;PARNAGUA;CAMINHONETE;83
PI;PARNAGUA;CAMIONETA;12
PI;PARNAGUA;CHASSI PLATAF;0
PI;PARNAGUA;CICLOMOTOR;0
PI;PARNAGUA;MICRO-ONIBUS;5
PI;PARNAGUA;MOTOCICLETA;833
PI;PARNAGUA;MOTONETA;107
PI;PARNAGUA;ONIBUS;5
PI;PARNAGUA;QUADRICICLO;0
PI;PARNAGUA;REBOQUE;11
PI;PARNAGUA;SEMI-REBOQUE;6
PI;PARNAGUA;SIDE-CAR;0
PI;PARNAGUA;OUTROS;0
PI;PARNAGUA;TRATOR ESTEI;0
PI;PARNAGUA;TRATOR RODAS;0
PI;PARNAGUA;TRICICLO;0
PI;PARNAGUA;UTILITARIO;1
PI;PARNAIBA;AUTOMOVEL;25381
PI;PARNAIBA;BONDE;0
PI;PARNAIBA;CAMINHAO;1440
PI;PARNAIBA;CAMINHAO TRATOR;85
PI;PARNAIBA;CAMINHONETE;5291
PI;PARNAIBA;CAMIONETA;1183
PI;PARNAIBA;CHASSI PLATAF;5
PI;PARNAIBA;CICLOMOTOR;200
PI;PARNAIBA;MICRO-ONIBUS;126
PI;PARNAIBA;MOTOCICLETA;44544
PI;PARNAIBA;MOTONETA;12367
PI;PARNAIBA;ONIBUS;356
PI;PARNAIBA;QUADRICICLO;0
PI;PARNAIBA;REBOQUE;603
PI;PARNAIBA;SEMI-REBOQUE;204
PI;PARNAIBA;SIDE-CAR;29
PI;PARNAIBA;OUTROS;2
PI;PARNAIBA;TRATOR ESTEI;0
PI;PARNAIBA;TRATOR RODAS;3
PI;PARNAIBA;TRICICLO;182
PI;PARNAIBA;UTILITARIO;783
PI;PASSAGEM FRANCA DO PIAUI;AUTOMOVEL;131
PI;PASSAGEM FRANCA DO PIAUI;BONDE;0
PI;PASSAGEM FRANCA DO PIAUI;CAMINHAO;10
PI;PASSAGEM FRANCA DO PIAUI;CAMINHAO TRATOR;0
PI;PASSAGEM FRANCA DO PIAUI;CAMINHONETE;34
PI;PASSAGEM FRANCA DO PIAUI;CAMIONETA;6
PI;PASSAGEM FRANCA DO PIAUI;CHASSI PLATAF;0
PI;PASSAGEM FRANCA DO PIAUI;CICLOMOTOR;2
PI;PASSAGEM FRANCA DO PIAUI;MICRO-ONIBUS;2
PI;PASSAGEM FRANCA DO PIAUI;MOTOCICLETA;424
PI;PASSAGEM FRANCA DO PIAUI;MOTONETA;17
PI;PASSAGEM FRANCA DO PIAUI;ONIBUS;6
PI;PASSAGEM FRANCA DO PIAUI;QUADRICICLO;0
PI;PASSAGEM FRANCA DO PIAUI;REBOQUE;2
PI;PASSAGEM FRANCA DO PIAUI;SEMI-REBOQUE;0
PI;PASSAGEM FRANCA DO PIAUI;SIDE-CAR;0
PI;PASSAGEM FRANCA DO PIAUI;OUTROS;0
PI;PASSAGEM FRANCA DO PIAUI;TRATOR ESTEI;0
PI;PASSAGEM FRANCA DO PIAUI;TRATOR RODAS;1
PI;PASSAGEM FRANCA DO PIAUI;TRICICLO;1
PI;PASSAGEM FRANCA DO PIAUI;UTILITARIO;0
PI;PATOS DO PIAUI;AUTOMOVEL;223
PI;PATOS DO PIAUI;BONDE;0
PI;PATOS DO PIAUI;CAMINHAO;26
PI;PATOS DO PIAUI;CAMINHAO TRATOR;0
PI;PATOS DO PIAUI;CAMINHONETE;144
PI;PATOS DO PIAUI;CAMIONETA;9
PI;PATOS DO PIAUI;CHASSI PLATAF;0
PI;PATOS DO PIAUI;CICLOMOTOR;0
PI;PATOS DO PIAUI;MICRO-ONIBUS;4
PI;PATOS DO PIAUI;MOTOCICLETA;495
PI;PATOS DO PIAUI;MOTONETA;9
PI;PATOS DO PIAUI;ONIBUS;9
PI;PATOS DO PIAUI;QUADRICICLO;0
PI;PATOS DO PIAUI;REBOQUE;3
PI;PATOS DO PIAUI;SEMI-REBOQUE;0
PI;PATOS DO PIAUI;SIDE-CAR;0
PI;PATOS DO PIAUI;OUTROS;0
PI;PATOS DO PIAUI;TRATOR ESTEI;0
PI;PATOS DO PIAUI;TRATOR RODAS;0
PI;PATOS DO PIAUI;TRICICLO;0
PI;PATOS DO PIAUI;UTILITARIO;0
PI;PAU D'ARCO DO PIAUI;AUTOMOVEL;101
PI;PAU D'ARCO DO PIAUI;BONDE;0
PI;PAU D'ARCO DO PIAUI;CAMINHAO;11
PI;PAU D'ARCO DO PIAUI;CAMINHAO TRATOR;0
PI;PAU D'ARCO DO PIAUI;CAMINHONETE;50
PI;PAU D'ARCO DO PIAUI;CAMIONETA;1
